task_id,timestamp,agent,workflow_type,confidence,amount,vendor_id,vendor_type,risk_level,human_reviewed,ai_decision,final_decision,correct,processing_time_seconds,exception_type
T-06136,2026-04-07 05:16:31,Accounts Payable AI,po_invoice,0.9395,13404.17,V-0384,existing,low,False,approve,approve,True,41,missing_po
T-06137,2026-04-07 05:41:12,Accounts Payable AI,standard_invoice,0.9363,11969.37,NV-0116,new,medium,True,reject,reject,True,228,none
T-06138,2026-04-07 05:54:25,Accounts Payable AI,po_invoice,0.9328,19898.85,V-0027,existing,medium,True,reject,reject,True,423,contract_mismatch
T-06139,2026-04-07 05:55:19,Accounts Payable AI,po_invoice,0.9606,26546.93,V-0179,existing,low,True,reject,reject,True,331,missing_approval
T-06140,2026-04-07 06:00:11,Accounts Payable AI,po_invoice,0.9615,118613.19,V-0130,existing,medium,True,approve,approve,True,186,none
T-06141,2026-04-07 06:00:53,Accounts Payable AI,standard_invoice,0.8764,30610.28,V-0346,existing,low,True,approve,approve,True,410,missing_po
T-06142,2026-04-07 06:03:19,Accounts Payable AI,standard_invoice,0.9699,44765.63,V-0314,existing,low,False,approve,approve,True,26,none
T-06143,2026-04-07 06:06:57,Accounts Payable AI,po_invoice,0.9859,47248.81,V-0162,existing,low,False,approve,approve,True,22,none
T-06144,2026-04-07 06:07:36,Accounts Payable AI,po_invoice,0.9416,24003.09,V-0018,existing,low,False,approve,approve,True,24,none
T-06145,2026-04-07 06:16:00,Accounts Payable AI,non_po_invoice,0.9644,101212.4,V-0318,existing,medium,True,approve,approve,True,391,none
T-06146,2026-04-07 06:16:56,Accounts Payable AI,non_po_invoice,0.969,8570.93,V-0243,existing,medium,False,reject,reject,True,54,price_mismatch
T-06147,2026-04-07 06:22:51,Accounts Payable AI,standard_invoice,0.921,6026.74,V-0056,existing,low,False,approve,approve,True,33,none
T-06148,2026-04-07 06:39:36,Accounts Payable AI,standard_invoice,0.898,28594.7,V-0062,existing,low,True,approve,approve,True,300,none
T-06149,2026-04-07 06:55:19,Accounts Payable AI,standard_invoice,0.9093,17502.29,V-0385,existing,low,False,approve,approve,True,18,none
T-06150,2026-04-07 06:59:17,Accounts Payable AI,po_invoice,0.93,86083.65,V-0124,existing,medium,False,reject,reject,True,15,none
T-06151,2026-04-07 07:06:00,Accounts Payable AI,po_invoice,0.9734,35572.67,V-0035,existing,low,False,approve,approve,True,15,none
T-06152,2026-04-07 07:10:54,Accounts Payable AI,po_invoice,0.9792,20756.76,V-0034,existing,low,False,approve,approve,True,20,none
T-06153,2026-04-07 07:15:33,Accounts Payable AI,standard_invoice,0.923,25142.52,V-0138,existing,low,True,approve,approve,True,340,none
T-06154,2026-04-07 07:23:45,Accounts Payable AI,po_invoice,0.9557,5887.59,V-0120,existing,low,False,approve,approve,True,20,none
T-06155,2026-04-07 07:25:47,Accounts Payable AI,po_invoice,0.9009,38641.45,V-0320,existing,low,False,reject,approve,False,18,none
T-06156,2026-04-07 07:38:56,Accounts Payable AI,po_invoice,0.9644,7998.26,V-0164,existing,low,False,approve,approve,True,18,none
T-06157,2026-04-07 07:43:05,Accounts Payable AI,standard_invoice,0.9692,13096.06,V-0220,existing,low,False,reject,reject,True,31,none
T-06158,2026-04-07 07:46:15,Accounts Payable AI,standard_invoice,0.932,48608.93,V-0315,existing,medium,True,approve,approve,True,240,contract_mismatch
T-06159,2026-04-07 07:47:20,Accounts Payable AI,standard_invoice,0.9828,116678.03,V-0119,existing,medium,True,approve,approve,True,238,none
T-06160,2026-04-07 07:53:37,Accounts Payable AI,po_invoice,0.9441,11573.7,V-0167,existing,low,False,reject,reject,True,72,missing_po
T-06161,2026-04-07 08:11:48,Accounts Payable AI,standard_invoice,0.9403,60279.97,V-0164,existing,medium,True,approve,approve,True,230,duplicate_invoice
T-06162,2026-04-07 08:13:33,Accounts Payable AI,standard_invoice,0.9357,6561.44,V-0388,existing,low,False,approve,approve,True,29,none
T-06163,2026-04-07 08:16:26,Accounts Payable AI,non_po_invoice,0.9575,21359.01,V-0339,existing,low,False,approve,approve,True,41,none
T-06164,2026-04-07 08:36:03,Accounts Payable AI,non_po_invoice,0.9752,12971.78,V-0015,existing,low,False,approve,approve,True,63,missing_po
T-06165,2026-04-07 08:42:56,Accounts Payable AI,po_invoice,0.9486,31901.85,V-0243,existing,low,False,reject,reject,True,18,none
T-06166,2026-04-07 08:51:22,Accounts Payable AI,po_invoice,0.9358,19606.33,V-0069,existing,low,False,approve,approve,True,29,none
T-06167,2026-04-07 08:55:24,Accounts Payable AI,po_invoice,0.9784,118530.81,V-0070,existing,medium,True,approve,approve,True,86,none
T-06168,2026-04-07 09:00:27,Accounts Payable AI,po_invoice,0.975,67339.14,V-0213,existing,low,False,approve,approve,True,60,none
T-06169,2026-04-07 09:04:11,Accounts Payable AI,non_po_invoice,0.9471,8785.93,V-0309,existing,low,False,approve,approve,True,28,none
T-06170,2026-04-07 09:24:17,Accounts Payable AI,po_invoice,0.9755,5256.49,V-0247,existing,low,False,approve,approve,True,13,none
T-06171,2026-04-07 09:26:05,Accounts Payable AI,non_po_invoice,0.9845,12837.48,V-0083,existing,low,False,approve,approve,True,25,none
T-06172,2026-04-07 09:30:44,Accounts Payable AI,non_po_invoice,0.9434,19931.09,V-0003,existing,low,False,approve,approve,True,30,none
T-06173,2026-04-07 09:42:23,Accounts Payable AI,standard_invoice,0.9853,15193.15,V-0179,existing,low,False,approve,approve,True,11,none
T-06174,2026-04-07 09:43:09,Accounts Payable AI,standard_invoice,0.9603,30199.37,V-0265,existing,low,False,approve,approve,True,12,none
T-06175,2026-04-07 09:49:39,Accounts Payable AI,non_po_invoice,0.9149,16297.09,NV-0059,new,medium,True,reject,reject,True,325,none
T-06176,2026-04-07 10:12:52,Accounts Payable AI,non_po_invoice,0.9917,66175.92,V-0199,existing,low,False,approve,approve,True,14,none
T-06177,2026-04-07 10:13:51,Accounts Payable AI,po_invoice,0.9731,5859.4,V-0371,existing,medium,True,reject,reject,True,304,duplicate_invoice
T-06178,2026-04-07 10:22:12,Accounts Payable AI,non_po_invoice,0.9438,63772.82,V-0205,existing,low,True,reject,reject,True,171,missing_approval
T-06179,2026-04-07 10:35:40,Accounts Payable AI,po_invoice,0.9874,9615.93,V-0230,existing,low,False,approve,approve,True,38,none
T-06180,2026-04-07 10:44:19,Accounts Payable AI,po_invoice,0.9408,20935.25,V-0274,existing,low,True,approve,approve,True,259,missing_approval
T-06181,2026-04-07 10:56:02,Accounts Payable AI,non_po_invoice,0.9488,15139.57,V-0236,existing,low,False,approve,approve,True,30,none
T-06182,2026-04-07 11:19:10,Accounts Payable AI,standard_invoice,0.9508,49188.67,NV-0017,new,medium,False,approve,approve,True,35,none
T-06183,2026-04-07 11:35:31,Accounts Payable AI,standard_invoice,0.9491,29521.82,V-0365,existing,low,False,approve,approve,True,18,none
T-06184,2026-04-07 11:41:19,Accounts Payable AI,standard_invoice,0.9485,39528.36,V-0291,existing,low,True,approve,approve,True,160,missing_approval
T-06185,2026-04-07 11:53:53,Accounts Payable AI,standard_invoice,0.9769,44679.27,V-0206,existing,low,False,approve,approve,True,27,none
T-06186,2026-04-07 12:05:00,Accounts Payable AI,po_invoice,0.9159,18583.36,V-0103,existing,medium,True,approve,approve,True,270,contract_mismatch
T-06187,2026-04-07 12:15:10,Accounts Payable AI,po_invoice,0.9823,12021.88,V-0250,existing,low,False,approve,approve,True,8,none
T-06188,2026-04-07 12:15:41,Accounts Payable AI,standard_invoice,0.9265,35117.98,V-0158,existing,low,False,approve,approve,True,99,missing_po
T-06189,2026-04-07 12:17:04,Accounts Payable AI,non_po_invoice,0.958,54480.64,V-0011,existing,low,False,approve,approve,True,20,none
T-06190,2026-04-07 12:18:34,Accounts Payable AI,po_invoice,0.9067,9348.06,V-0307,existing,low,True,approve,approve,True,999,missing_approval
T-06191,2026-04-07 12:20:12,Accounts Payable AI,po_invoice,0.8982,42230.69,V-0340,existing,low,True,approve,approve,True,185,none
T-06192,2026-04-07 12:32:00,Accounts Payable AI,standard_invoice,0.9209,44257.1,V-0146,existing,low,False,approve,approve,True,18,none
T-06193,2026-04-07 12:32:29,Accounts Payable AI,non_po_invoice,0.9489,17411.03,V-0022,existing,low,False,approve,approve,True,33,none
T-06194,2026-04-07 12:41:31,Accounts Payable AI,po_invoice,0.9373,35387.55,NV-0047,new,medium,True,approve,approve,True,811,none
T-06195,2026-04-07 12:52:17,Accounts Payable AI,po_invoice,0.9877,27283.38,V-0128,existing,low,False,approve,approve,True,39,none
T-06196,2026-04-07 12:54:48,Accounts Payable AI,non_po_invoice,0.9759,27098.23,V-0036,existing,low,False,approve,approve,True,34,none
T-06197,2026-04-07 13:38:45,Accounts Payable AI,po_invoice,0.9636,46353.79,V-0265,existing,medium,True,approve,approve,True,794,duplicate_invoice
T-06198,2026-04-07 13:51:34,Accounts Payable AI,po_invoice,0.8913,19738.51,V-0142,existing,low,True,approve,approve,True,91,none
T-06199,2026-04-07 14:09:14,Accounts Payable AI,po_invoice,0.9656,9347.7,V-0064,existing,low,False,approve,approve,True,28,none
T-06200,2026-04-07 14:14:51,Accounts Payable AI,po_invoice,0.9849,31352.47,V-0363,existing,low,False,approve,approve,True,18,none
T-06201,2026-04-07 14:41:27,Accounts Payable AI,standard_invoice,0.9603,30412.32,V-0208,existing,low,False,approve,approve,True,17,none
T-06202,2026-04-07 14:46:29,Accounts Payable AI,po_invoice,0.9978,6732.31,V-0007,existing,low,False,approve,approve,True,21,none
T-06203,2026-04-07 15:08:44,Accounts Payable AI,standard_invoice,0.9525,39546.34,V-0102,existing,medium,False,approve,approve,True,58,price_mismatch
T-06204,2026-04-07 15:34:46,Accounts Payable AI,po_invoice,0.9528,29908.38,V-0305,existing,low,False,approve,approve,True,17,none
T-06205,2026-04-07 15:35:09,Accounts Payable AI,standard_invoice,0.9691,90450.92,V-0323,existing,medium,False,approve,approve,True,22,none
T-06206,2026-04-07 15:35:37,Accounts Payable AI,po_invoice,0.9118,39603.3,V-0382,existing,medium,True,approve,approve,True,218,contract_mismatch
T-06207,2026-04-07 15:45:43,Accounts Payable AI,po_invoice,0.8872,9593.95,V-0018,existing,low,True,approve,approve,True,179,none
T-06208,2026-04-07 15:46:25,Accounts Payable AI,po_invoice,0.9435,7213.76,V-0167,existing,low,False,approve,approve,True,23,none
T-06209,2026-04-07 15:54:31,Accounts Payable AI,po_invoice,0.8676,14175.48,NV-0026,new,medium,True,approve,approve,True,201,none
T-06210,2026-04-07 15:58:52,Accounts Payable AI,standard_invoice,0.9686,142506.16,V-0268,existing,medium,True,approve,approve,True,186,none
T-06211,2026-04-07 16:09:18,Accounts Payable AI,po_invoice,0.868,12844.97,V-0373,existing,low,True,approve,approve,True,141,none
T-06212,2026-04-07 16:23:35,Accounts Payable AI,po_invoice,0.9399,8323.71,V-0187,existing,low,False,approve,approve,True,11,none
T-06213,2026-04-07 16:26:27,Accounts Payable AI,po_invoice,0.9554,53726.54,V-0394,existing,low,False,approve,approve,True,19,none
T-06214,2026-04-07 16:34:25,Accounts Payable AI,non_po_invoice,0.9453,101264.9,V-0094,existing,medium,True,approve,approve,True,285,none
T-06215,2026-04-07 16:37:15,Accounts Payable AI,non_po_invoice,0.982,45960.23,V-0336,existing,low,False,approve,approve,True,32,none
T-06216,2026-04-07 16:39:16,Accounts Payable AI,po_invoice,0.976,40680.99,V-0058,existing,low,False,approve,approve,True,22,none
T-06217,2026-04-07 17:03:04,Accounts Payable AI,standard_invoice,0.926,113672.11,V-0162,existing,medium,True,approve,approve,True,387,none
T-06218,2026-04-07 17:03:15,Accounts Payable AI,standard_invoice,0.9203,67137.85,V-0397,existing,low,False,approve,approve,True,40,none
T-06219,2026-04-07 17:15:41,Accounts Payable AI,standard_invoice,0.9909,30748.75,V-0209,existing,low,False,approve,approve,True,8,none
T-06220,2026-04-07 17:29:10,Accounts Payable AI,po_invoice,0.9601,9052.72,V-0387,existing,low,False,approve,approve,True,16,none
T-06221,2026-04-07 17:29:46,Accounts Payable AI,po_invoice,0.9644,27346.94,V-0216,existing,low,True,approve,approve,True,329,missing_approval
T-06222,2026-04-07 17:42:57,Accounts Payable AI,non_po_invoice,0.9856,14388.86,V-0136,existing,low,False,approve,approve,True,33,none
T-06223,2026-04-07 17:59:10,Accounts Payable AI,standard_invoice,0.9939,87227.6,V-0060,existing,medium,False,approve,approve,True,17,none
T-06224,2026-04-07 18:04:57,Accounts Payable AI,po_invoice,0.9299,56823.43,V-0304,existing,low,True,approve,approve,True,355,missing_approval
T-06225,2026-04-07 18:06:15,Accounts Payable AI,non_po_invoice,0.972,21634.31,V-0279,existing,low,False,approve,approve,True,31,none
T-06226,2026-04-07 18:07:41,Accounts Payable AI,po_invoice,0.9376,25078.21,V-0333,existing,low,False,approve,approve,True,56,missing_po
T-06227,2026-04-07 18:13:35,Accounts Payable AI,po_invoice,0.982,104702.98,V-0289,existing,medium,True,approve,approve,True,142,none
T-06228,2026-04-07 18:22:20,Accounts Payable AI,po_invoice,0.9376,17823.96,V-0328,existing,low,False,approve,approve,True,13,none
T-06229,2026-04-07 18:31:11,Accounts Payable AI,non_po_invoice,0.9391,51154.87,V-0391,existing,low,False,approve,approve,True,14,none
T-06230,2026-04-07 18:39:57,Accounts Payable AI,po_invoice,0.9081,56065.72,V-0300,existing,low,False,approve,approve,True,18,none
T-06231,2026-04-07 19:06:20,Accounts Payable AI,po_invoice,0.8711,19027.05,V-0379,existing,low,True,approve,approve,True,176,missing_approval
T-06232,2026-04-07 19:15:59,Accounts Payable AI,po_invoice,0.9266,48584.86,V-0377,existing,low,False,approve,approve,True,28,none
T-06233,2026-04-07 19:50:54,Accounts Payable AI,po_invoice,0.9187,42419.11,V-0119,existing,low,False,approve,approve,True,36,none
T-06234,2026-04-07 19:54:47,Accounts Payable AI,standard_invoice,0.9775,28731.99,V-0201,existing,low,False,approve,approve,True,15,none
T-06235,2026-04-07 20:02:09,Accounts Payable AI,non_po_invoice,0.9039,12112.97,V-0327,existing,low,False,approve,approve,True,25,none
T-06236,2026-04-07 20:03:20,Accounts Payable AI,non_po_invoice,0.9718,80819.57,V-0240,existing,medium,False,approve,approve,True,18,none
T-06237,2026-04-07 20:07:40,Accounts Payable AI,non_po_invoice,0.8968,108440.21,V-0328,existing,medium,True,approve,approve,True,159,none
T-06238,2026-04-07 20:11:56,Accounts Payable AI,po_invoice,0.926,35975.75,V-0320,existing,low,False,approve,approve,True,24,none
T-06239,2026-04-07 20:21:13,Accounts Payable AI,standard_invoice,0.9596,41023.32,V-0128,existing,medium,True,approve,approve,True,332,contract_mismatch
T-06240,2026-04-07 20:36:54,Accounts Payable AI,standard_invoice,0.8809,4204.67,V-0339,existing,low,True,approve,approve,True,659,missing_po
T-06241,2026-04-07 20:45:23,Accounts Payable AI,non_po_invoice,0.9628,45885.33,V-0296,existing,low,False,approve,approve,True,18,none
T-06242,2026-04-07 20:53:05,Accounts Payable AI,po_invoice,0.959,37521.64,V-0161,existing,low,False,approve,approve,True,32,none
T-06243,2026-04-07 21:04:54,Accounts Payable AI,po_invoice,0.871,40571.76,NV-0010,new,medium,True,approve,approve,True,429,missing_approval
T-06244,2026-04-07 21:14:18,Accounts Payable AI,standard_invoice,0.9918,39210.18,V-0396,existing,low,False,approve,approve,True,35,none
T-06245,2026-04-07 21:53:02,Accounts Payable AI,po_invoice,0.8798,14748.44,V-0295,existing,low,True,approve,approve,True,310,missing_po
T-06246,2026-04-07 21:54:48,Accounts Payable AI,standard_invoice,0.9204,91838.0,V-0354,existing,medium,False,reject,reject,True,30,none
T-06247,2026-04-07 22:00:55,Accounts Payable AI,po_invoice,0.9934,16621.31,V-0226,existing,low,False,approve,approve,True,29,none
T-06248,2026-04-07 22:03:31,Accounts Payable AI,non_po_invoice,0.9752,45287.11,V-0308,existing,low,False,approve,approve,True,28,none
T-06249,2026-04-07 22:32:46,Accounts Payable AI,po_invoice,0.9662,31854.77,V-0182,existing,low,False,approve,approve,True,22,none
T-06250,2026-04-07 22:34:10,Accounts Payable AI,po_invoice,0.9425,83867.54,V-0035,existing,medium,False,approve,approve,True,67,missing_po
T-06251,2026-04-07 22:35:24,Accounts Payable AI,po_invoice,0.9814,13753.26,V-0346,existing,low,False,approve,approve,True,16,none
T-06252,2026-04-07 22:53:38,Accounts Payable AI,standard_invoice,0.9949,50148.57,V-0242,existing,low,False,approve,approve,True,19,none
T-06253,2026-04-07 23:04:38,Accounts Payable AI,standard_invoice,0.9803,81209.65,V-0217,existing,medium,False,approve,approve,True,25,none
T-06254,2026-04-07 23:05:29,Accounts Payable AI,po_invoice,0.9501,46915.18,V-0014,existing,low,False,approve,approve,True,44,none
T-06255,2026-04-07 23:22:22,Accounts Payable AI,standard_invoice,0.9744,51605.91,V-0021,existing,low,False,approve,approve,True,12,none
T-06256,2026-04-07 23:35:51,Accounts Payable AI,po_invoice,0.8767,81054.22,V-0374,existing,medium,True,approve,approve,True,301,none
T-06257,2026-04-08 00:14:33,Accounts Payable AI,po_invoice,0.9661,18506.53,V-0231,existing,low,False,approve,approve,True,10,none
T-06258,2026-04-08 00:18:21,Accounts Payable AI,non_po_invoice,0.8899,18667.69,NV-0146,new,medium,True,approve,approve,True,503,contract_mismatch
T-06259,2026-04-08 00:18:39,Accounts Payable AI,po_invoice,0.9429,17406.1,NV-0121,new,medium,False,approve,approve,True,21,none
T-06260,2026-04-08 00:22:35,Accounts Payable AI,po_invoice,0.9581,15511.5,V-0088,existing,low,False,approve,approve,True,49,none
T-06261,2026-04-08 00:22:59,Accounts Payable AI,po_invoice,0.946,62465.75,NV-0133,new,medium,False,approve,approve,True,14,none
T-06262,2026-04-08 00:36:40,Accounts Payable AI,po_invoice,0.9605,29231.62,NV-0150,new,medium,False,approve,approve,True,15,none
T-06263,2026-04-08 00:39:29,Accounts Payable AI,po_invoice,0.9375,83025.18,V-0324,existing,medium,False,reject,reject,True,70,price_mismatch
T-06264,2026-04-08 00:54:40,Accounts Payable AI,po_invoice,0.9649,60137.32,V-0321,existing,low,False,approve,approve,True,28,none
T-06265,2026-04-08 01:08:00,Accounts Payable AI,po_invoice,0.9705,15798.18,V-0120,existing,low,False,approve,approve,True,40,none
T-06266,2026-04-08 01:18:41,Accounts Payable AI,po_invoice,0.9411,38020.98,NV-0082,new,medium,False,approve,approve,True,10,none
T-06267,2026-04-08 01:33:51,Accounts Payable AI,standard_invoice,0.9729,47652.62,V-0264,existing,low,False,approve,approve,True,28,none
T-06268,2026-04-08 01:45:16,Accounts Payable AI,po_invoice,0.9792,44635.91,V-0172,existing,low,False,approve,approve,True,26,none
T-06269,2026-04-08 02:11:34,Accounts Payable AI,non_po_invoice,0.9066,55305.03,V-0128,existing,low,False,approve,approve,True,83,missing_po
T-06270,2026-04-08 02:50:48,Accounts Payable AI,non_po_invoice,0.9762,93777.41,V-0222,existing,medium,False,approve,approve,True,25,none
T-06271,2026-04-08 03:06:51,Accounts Payable AI,non_po_invoice,0.9643,41204.03,V-0184,existing,low,False,approve,approve,True,11,none
